segundo,erro_little
4210,0.00000000001053290788
4220,0.00000000001003286343
4230,0.00000000000858912941
4240,0.00000000001213340539
4250,0.00000000001141930994
4260,0.00000000001206768019
4270,0.00000000001129452087
4280,0.00000000000945288292
4290,0.00000000000653832544
4300,0.00000000000599253980
4310,0.00000000000522959454
4320,0.00000000000607469630
4330,0.00000000000321787041
4340,0.00000000000423128199
4350,0.00000000000512434539
4360,0.00000000000499955632
4370,0.00000000000734745598
4380,0.00000000000880406859
4390,0.00000000000884847751
4400,0.00000000000976996262
4410,0.00000000000870503669
4420,0.00000000000664313049
4430,0.00000000000686206647
4440,0.00000000000686650736
4450,0.00000000000543876055
4460,0.00000000000304734016
4470,0.00000000000318989279
4480,0.00000000000437649916
4490,0.00000000000379518639
4500,0.00000000000306910053
4510,0.00000000000217825757
4520,0.00000000000238387088
4530,0.00000000000095923269
4540,0.00000000000002708944
4550,0.00000000000015099033
4560,0.00000000000030953018
4570,0.00000000000049826809
4580,0.00000000000041477932
4590,0.00000000000160582658
4600,0.00000000000236033415
4610,0.00000000000236743958
4620,0.00000000000191935356
4630,0.00000000000155031543
4640,0.00000000000005506706
4650,0.00000000000043787196
4660,0.00000000000280664381
4670,0.00000000000314326343
4680,0.00000000000234701147
4690,0.00000000000357980312
4700,0.00000000000455724347
4710,0.00000000000698996416
4720,0.00000000000666888766
4730,0.00000000000588373794
4740,0.00000000000359179353
4750,0.00000000000285105273
4760,0.00000000000311839443
4770,0.00000000000453237448
4780,0.00000000000615862916
4790,0.00000000000597655259
4800,0.00000000000540234524
4810,0.00000000000623456842
4820,0.00000000000604671868
4830,0.00000000000584909898
4840,0.00000000000771338549
4850,0.00000000000798827671
4860,0.00000000000750510765
4870,0.00000000000921307475
4880,0.00000000000974065273
4890,0.00000000001060040944
4900,0.00000000001024025309
4910,0.00000000001201483357
4920,0.00000000001299094166
4930,0.00000000001417443940
4940,0.00000000001257216553
4950,0.00000000001221556190
4960,0.00000000001396971427
4970,0.00000000001351052603
4980,0.00000000001226041491
4990,0.00000000001088551471
5000,0.00000000001150901596
5010,0.00000000001260236360
5020,0.00000000001257882687
5030,0.00000000001410382922
5040,0.00000000001181632570
5050,0.00000000001204369937
5060,0.00000000001099298430
5070,0.00000000001051736476
5080,0.00000000001137934191
5090,0.00000000001098099389
5100,0.00000000000887778739
5110,0.00000000000988542581
5120,0.00000000001109246028
5130,0.00000000001088418244
5140,0.00000000000987165905
5150,0.00000000000770139508
5160,0.00000000000725108862
5170,0.00000000000835953529
5180,0.00000000000890088003
5190,0.00000000000838795700
5200,0.00000000000873434658
5210,0.00000000000870192807
5220,0.00000000000810151946
5230,0.00000000000835109759
5240,0.00000000000793720645
5250,0.00000000000755617791
5260,0.00000000000395949940
5270,0.00000000000228084218
5280,0.00000000000147837298
5290,0.00000000000150901514
5300,0.00000000000003996803
5310,0.00000000000093924868
5320,0.00000000000046540549
5330,0.00000000000101829656
5340,0.00000000000312327941
5350,0.00000000000315614201
5360,0.00000000000317479376
5370,0.00000000000334221539
5380,0.00000000000286037860
5390,0.00000000000324362759
5400,0.00000000000260191868
5410,0.00000000000361799479
5420,0.00000000000447109016
5430,0.00000000000284039459
5440,0.00000000000219468888
5450,0.00000000000293320923
5460,0.00000000000149347201
5470,0.00000000000121103128
5480,0.00000000000193978167
5490,0.00000000000056044058
5500,0.00000000000033617553
5510,0.00000000000009370282
5520,0.00000000000157429625
5530,0.00000000000156719082
5540,0.00000000000128208555
5550,0.00000000000145128354
5560,0.00000000000130606637
5570,0.00000000000102673425
5580,0.00000000000044719783
5590,0.00000000000084376950
5600,0.00000000000064437344
5610,0.00000000000104494191
5620,0.00000000000088462571
5630,0.00000000000075939255
5640,0.00000000000091437968
5650,0.00000000000049515947
5660,0.00000000000052180482
5670,0.00000000000081712415
5680,0.00000000000273736589
5690,0.00000000000294164693
5700,0.00000000000361355390
5710,0.00000000000383604259
5720,0.00000000000440314452
5730,0.00000000000476019224
5740,0.00000000000437472281
5750,0.00000000000340882877
5760,0.00000000000342081918
5770,0.00000000000249844589
5780,0.00000000000233724151
5790,0.00000000000245758969
5800,0.00000000000135358391
5810,0.00000000000115019105
5820,0.00000000000468691752
5830,0.00000000000150590651
5840,0.00000000000135802480
5850,0.00000000000093836050
5860,0.00000000000010569323
5870,0.00000000000051558757
5880,0.00000000000104272146
5890,0.00000000000095079500
5900,0.00000000000723998639
5910,0.00000000000968647385
5920,0.00000000001161604146
5930,0.00000000000882316442
5940,0.00000000000676969591
5950,0.00000000000222577512
5960,0.00000000000185718108
5970,0.00000000000400834921
5980,0.00000000000487476726
5990,0.00000000000379474230
6000,0.00000000000449329463
6010,0.00000000000633404440
6020,0.00000000000850386428
6030,0.00000000000672084610
6040,0.00000000000222044605
6050,0.00000000000232480701
6060,0.00000000000534505773
6070,0.00000000001220223922
6080,0.00000000001546229811
6090,0.00000000001412781003
6100,0.00000000001130517902
6110,0.00000000001111555292
6120,0.00000000000780042697
6130,0.00000000000977440351
6140,0.00000000001006306150
6150,0.00000000001072297806
6160,0.00000000001187938636
6170,0.00000000001348254841
6180,0.00000000001481526013
6190,0.00000000001314504061
6200,0.00000000001248157133
6210,0.00000000001376587733
6220,0.00000000001484945500
6230,0.00000000001417932438
6240,0.00000000000880584494
6250,0.00000000001061817301
6260,0.00000000000956834612
6270,0.00000000000973399139
6280,0.00000000000964783808
6290,0.00000000000603117556
6300,0.00000000000777777842
6310,0.00000000000543565193
6320,0.00000000000355626639
6330,0.00000000000352162743
6340,0.00000000000048583360
6350,0.00000000000079625195
6360,0.00000000000003996803
6370,0.00000000000366862096
6380,0.00000000000143840495
6390,0.00000000000119593224
6400,0.00000000000031175063
6410,0.00000000000152633461
6420,0.00000000000054489746
6430,0.00000000000125011113
6440,0.00000000000003419487
6450,0.00000000000399325017
6460,0.00000000000428679314
6470,0.00000000000197042382
6480,0.00000000000317079696
6490,0.00000000000204236628
6500,0.00000000000094368957
6510,0.00000000000066924244
6520,0.00000000000117905685
6530,0.00000000000002797762
6540,0.00000000000343858275
6550,0.00000000000420108393
6560,0.00000000000009858780
6570,0.00000000000277866619
6580,0.00000000000387379018
6590,0.00000000000332089911
6600,0.00000000000928190858
6610,0.00000000000969224700
6620,0.00000000000872901751
6630,0.00000000000341282558
6640,0.00000000000208943973
6650,0.00000000000260813593
6660,0.00000000000146815893
6670,0.00000000000308908454
6680,0.00000000000030553338
6690,0.00000000000124478206
6700,0.00000000000110889076
6710,0.00000000000112265752
6720,0.00000000000223243646
6730,0.00000000000331246142
6740,0.00000000000387423427
6750,0.00000000000481081841
6760,0.00000000000789368571
6770,0.00000000000851985149
6780,0.00000000001049382803
6790,0.00000000000810507217
6800,0.00000000000818412005
6810,0.00000000000452171633
6820,0.00000000000162581060
6830,0.00000000000386801702
6840,0.00000000000432054392
6850,0.00000000000429656311
6860,0.00000000000421396251
6870,0.00000000000416511270
6880,0.00000000000233324471
6890,0.00000000000319744231
6900,0.00000000000618127771
6910,0.00000000000374367204
6920,0.00000000000325428573
6930,0.00000000000035837999
6940,0.00000000000088506980
6950,0.00000000000202549089
6960,0.00000000000252775578
6970,0.00000000000388133969
6980,0.00000000000211475282
6990,0.00000000000069544370
7000,0.00000000000097433173
7010,0.00000000000037347903
7020,0.00000000000074429352
7030,0.00000000000556932278
7040,0.00000000000610667072
7050,0.00000000000082422957
7060,0.00000000000183675297
7070,0.00000000000195887750
7080,0.00000000000096189723
7090,0.00000000000241984210
7100,0.00000000000242250664
7110,0.00000000000024336089
7120,0.00000000000336530803
7130,0.00000000000259037236
7140,0.00000000000293409741
7150,0.00000000000584732263
7160,0.00000000000560174129
7170,0.00000000000785949084
7180,0.00000000000782396370
7190,0.00000000000511235498
7200,0.00000000000864863736
7210,0.00000000000934674560
7220,0.00000000000790922883
7230,0.00000000000728572758
7240,0.00000000000929878397
7250,0.00000000000909139430
7260,0.00000000000841637871
7270,0.00000000000691136037
7280,0.00000000000650324239
7290,0.00000000000526956256
7300,0.00000000000271782596
7310,0.00000000000482991425
7320,0.00000000000621280805
7330,0.00000000000319122506
7340,0.00000000000065636385
7350,0.00000000000172217796
7360,0.00000000000376321196
7370,0.00000000000356781271
7380,0.00000000000298872038
7390,0.00000000000236166642
7400,0.00000000000031974423
7410,0.00000000000145661261
7420,0.00000000000007549517
7430,0.00000000000121147536
7440,0.00000000000111732845
7450,0.00000000000041922021
7460,0.00000000000194777527
7470,0.00000000000452082816
7480,0.00000000000175015558
7490,0.00000000000003375078
7500,0.00000000000065014660
7510,0.00000000000005506706
7520,0.00000000000140776280
7530,0.00000000000409716705
7540,0.00000000000339994699
7550,0.00000000000117372778
7560,0.00000000000006084022
7570,0.00000000000338884476
7580,0.00000000000061017857
7590,0.00000000000363620245
7600,0.00000000000169553260
7610,0.00000000000073541173
7620,0.00000000000191313632
7630,0.00000000000309752224
7640,0.00000000000442224035
7650,0.00000000000356870089
7660,0.00000000000459321470
7670,0.00000000000412692103
7680,0.00000000000597744076
7690,0.00000000000459809968
7700,0.00000000000392663679
7710,0.00000000000143973722
7720,0.00000000000262678768
7730,0.00000000000418243218
7740,0.00000000000619904128
7750,0.00000000000571187542
7760,0.00000000000543787237
7770,0.00000000001020872276
7780,0.00000000001293010143
7790,0.00000000001094058177
7800,0.00000000001272448813
7810,0.00000000001462829857
7820,0.00000000001402433725
7830,0.00000000001335154209
7840,0.00000000001211475364
7850,0.00000000001085709300
7860,0.00000000001397104654
7870,0.00000000001528466242
7880,0.00000000001572786346
7890,0.00000000001782174408
7900,0.00000000001681588202
7910,0.00000000001816591322
7920,0.00000000001880628986
7930,0.00000000001498667856
7940,0.00000000001377831182
7950,0.00000000001204591982
7960,0.00000000001015898476
7970,0.00000000001257571824
7980,0.00000000001503464020
7990,0.00000000001626299095
8000,0.00000000001844391306
8010,0.00000000001988853526
8020,0.00000000002011457667
8030,0.00000000001901456770
8040,0.00000000001591082821
8050,0.00000000001472511002
8060,0.00000000001713429398
8070,0.00000000001645839021
8080,0.00000000001771160996
8090,0.00000000001839239872
8100,0.00000000001825339879
8110,0.00000000001624611556
8120,0.00000000001693356566
8130,0.00000000001551780926
8140,0.00000000001701661034
8150,0.00000000001901323543
8160,0.00000000001973665675
8170,0.00000000001720845688
8180,0.00000000001690869667
8190,0.00000000001953681661
8200,0.00000000001728128751
8210,0.00000000001162314689
8220,0.00000000001972955133
8230,0.00000000001856559351
8240,0.00000000001897548785
8250,0.00000000001921929282
8260,0.00000000001868949440
8270,0.00000000001977396025
8280,0.00000000001652677994
8290,0.00000000001423927642
8300,0.00000000001130295857
8310,0.00000000001438094088
8320,0.00000000001418776208
8330,0.00000000001719380194
8340,0.00000000001587752152
8350,0.00000000001564037788
8360,0.00000000001242561609
8370,0.00000000001498134949
8380,0.00000000001768984959
8390,0.00000000002311484337
8400,0.00000000001867128674
8410,0.00000000002132960475
8420,0.00000000002332045668
8430,0.00000000001865929633
8440,0.00000000001918909476
8450,0.00000000001876410138
8460,0.00000000002266009602
8470,0.00000000002276934197
8480,0.00000000003145217420
8490,0.00000000003519895486
8500,0.00000000003758948708
8510,0.00000000003673861215
8520,0.00000000003351585676
8530,0.00000000002858158155
8540,0.00000000002952127431
8550,0.00000000003110889324
8560,0.00000000003737543608
8570,0.00000000003924416347
8580,0.00000000003846745145
8590,0.00000000004603206705
8600,0.00000000004643574414
8610,0.00000000004799938225
8620,0.00000000004500089190
8630,0.00000000004143796417
8640,0.00000000004314681945
8650,0.00000000004157296729
8660,0.00000000004050626501
8670,0.00000000003963851469
8680,0.00000000003737454790
8690,0.00000000004364242301
8700,0.00000000004268629894
8710,0.00000000004482947347
8720,0.00000000004102673756
8730,0.00000000003768541035
8740,0.00000000003530287174
8750,0.00000000003929701009
8760,0.00000000004310374280
8770,0.00000000004357758598
8780,0.00000000004360467543
8790,0.00000000004520339658
8800,0.00000000004565503531
8810,0.00000000004710143386
8820,0.00000000004535838372
8830,0.00000000003902655976
8840,0.00000000003566213991
8850,0.00000000003274758242
8860,0.00000000003153122208
8870,0.00000000003275379967
8880,0.00000000003503286550
8890,0.00000000003223687983
8900,0.00000000002904965157
8910,0.00000000002669997556
8920,0.00000000002604494398
8930,0.00000000002360911466
8940,0.00000000002119859843
8950,0.00000000001806599315
8960,0.00000000001912869863
8970,0.00000000001642019853
8980,0.00000000001548583484
8990,0.00000000002427524848
9000,0.00000000002564215507
9010,0.00000000002727551518
9020,0.00000000003082378797
9030,0.00000000003053957087
9040,0.00000000003376277036
9050,0.00000000002945599320
9060,0.00000000002757971629
9070,0.00000000002831601620
9080,0.00000000002329469950
9090,0.00000000001957589646
9100,0.00000000001831823582
9110,0.00000000002345856842
9120,0.00000000002753797190
9130,0.00000000002498623530
9140,0.00000000002687317036
9150,0.00000000002759259488
9160,0.00000000003145972371
9170,0.00000000002936229038
9180,0.00000000002612798866
9190,0.00000000002355404760
9200,0.00000000002159206147
9210,0.00000000002108846431
9220,0.00000000001660316329
9230,0.00000000001625011237
9240,0.00000000000827560243
9250,0.00000000000935695965
9260,0.00000000000974953451
9270,0.00000000001245936687
9280,0.00000000001807087813
9290,0.00000000001916911074
9300,0.00000000001412869821
9310,0.00000000001301714292
9320,0.00000000001536681893
9330,0.00000000001426814222
9340,0.00000000001486011314
9350,0.00000000001405853212
9360,0.00000000001222177914
9370,0.00000000001237321356
9380,0.00000000001655431348
9390,0.00000000001525712889
9400,0.00000000001639044456
9410,0.00000000001660271920
9420,0.00000000002018563094
9430,0.00000000001858335708
9440,0.00000000001855848808
9450,0.00000000001665645399
9460,0.00000000001510125358
9470,0.00000000001592859178
9480,0.00000000001549738116
9490,0.00000000001568345454
9500,0.00000000001619016032
9510,0.00000000002144773248
9520,0.00000000002311972835
9530,0.00000000002188382808
9540,0.00000000002119637799
9550,0.00000000001592637133
9560,0.00000000001278621653
9570,0.00000000000916378085
9580,0.00000000000969047065
9590,0.00000000000765965069
9600,0.00000000000709254877
9610,0.00000000000195576888
9620,0.00000000000377564646
9630,0.00000000000365707464
9640,0.00000000000668487488
9650,0.00000000000405497858
9660,0.00000000000181721305
9670,0.00000000000293942648
9680,0.00000000000075495166
9690,0.00000000000191668903
9700,0.00000000000683053614
9710,0.00000000001038369390
9720,0.00000000001084643486
9730,0.00000000000878097595
9740,0.00000000000687760959
9750,0.00000000000660804744
9760,0.00000000000574651438
9770,0.00000000000475575135
9780,0.00000000000736566363
9790,0.00000000000521005461
9800,0.00000000000233280062
9810,0.00000000000450528503
9820,0.00000000000428723723
9830,0.00000000000545830048
9840,0.00000000000615951734
9850,0.00000000000243849385
9860,0.00000000000164313008
9870,0.00000000000158228985
9880,0.00000000000183009163
9890,0.00000000000128963507
9900,0.00000000000002353673
9910,0.00000000000484678964
9920,0.00000000000965938440
9930,0.00000000000860422844
9940,0.00000000000209432471
9950,0.00000000000026112446
9960,0.00000000000015099033
9970,0.00000000000449462689
9980,0.00000000000267919020
9990,0.00000000000006883383
10000,0.00000000000274580358
10010,0.00000000000196820338
10020,0.00000000000134825484
10030,0.00000000000398570066
10040,0.00000000000445288251
10050,0.00000000000537792033
10060,0.00000000000458255656
10070,0.00000000000462119232
10080,0.00000000000505284703
10090,0.00000000000079580786
10100,0.00000000000196331840
10110,0.00000000000306910053
10120,0.00000000000539612799
10130,0.00000000000287325719
10140,0.00000000000094324548
10150,0.00000000000047606363
10160,0.00000000000023225866
10170,0.00000000000420241619
10180,0.00000000000414690504
10190,0.00000000000249356091
10200,0.00000000000387956334
10210,0.00000000000035793590
10220,0.00000000000139399603
10230,0.00000000000003863576
10240,0.00000000000261701771
10250,0.00000000000589528426
10260,0.00000000000408695300
10270,0.00000000000808286771
10280,0.00000000000641353637
10290,0.00000000000318056692
10300,0.00000000000523270316
10310,0.00000000000171418435
10320,0.00000000000007061018
10330,0.00000000000064792616
10340,0.00000000000047206683
10350,0.00000000000071009865
10360,0.00000000000139266376
10370,0.00000000000057109872
10380,0.00000000000292876834
10390,0.00000000000008126833
10400,0.00000000000482458518
10410,0.00000000000670530298
10420,0.00000000000686650736
10430,0.00000000000488631358
10440,0.00000000000744027062
10450,0.00000000001005417971
10460,0.00000000000796429589
10470,0.00000000001292210783
10480,0.00000000001787592296
10490,0.00000000001871347521
10500,0.00000000001841815589
10510,0.00000000001752020751
10520,0.00000000001825295470
10530,0.00000000001861133470
10540,0.00000000002326139281
10550,0.00000000002833955293
10560,0.00000000002739097837
10570,0.00000000002622702056
10580,0.00000000002782041264
10590,0.00000000002601474591
10600,0.00000000002648858910
10610,0.00000000001938493810
10620,0.00000000002115196907
10630,0.00000000001672884054
10640,0.00000000001427924445
10650,0.00000000001528688287
10660,0.00000000001201039268
10670,0.00000000001728750476
10680,0.00000000001789857151
10690,0.00000000001984679088
10700,0.00000000001938804672
10710,0.00000000001929789661
10720,0.00000000001950128947
10730,0.00000000001756994550
10740,0.00000000001638378322
10750,0.00000000001933297966
10760,0.00000000002141087307
10770,0.00000000002410693867
10780,0.00000000002480282646
10790,0.00000000002279554323
10800,0.00000000001923439186
10810,0.00000000001737276989
10820,0.00000000001598188248
10830,0.00000000001610533928
