segundo,erro_little
1070,0.00000000000104338760
1080,0.00000000000085065288
1090,0.00000000000092015284
1100,0.00000000000069189099
1110,0.00000000000101296749
1120,0.00000000000058753002
1130,0.00000000000014455104
1140,0.00000000000084399154
1150,0.00000000000004019007
1160,0.00000000000024558133
1170,0.00000000000046940229
1180,0.00000000000055888627
1190,0.00000000000052025051
1200,0.00000000000023847591
1210,0.00000000000040345505
1220,0.00000000000003841372
1230,0.00000000000034683367
1240,0.00000000000045186077
1250,0.00000000000086020080
1260,0.00000000000073963058
1270,0.00000000000078004270
1280,0.00000000000097166719
1290,0.00000000000054001248
1300,0.00000000000010458301
1310,0.00000000000018696156
1320,0.00000000000011657342
1330,0.00000000000021338487
1340,0.00000000000020672353
1350,0.00000000000027511327
1360,0.00000000000005195844
1370,0.00000000000022826185
1380,0.00000000000019939606
1390,0.00000000000021782576
1400,0.00000000000001887379
1410,0.00000000000004618528
1420,0.00000000000002375877
1430,0.00000000000034350300
1440,0.00000000000000954792
1450,0.00000000000034572345
1460,0.00000000000035216274
1470,0.00000000000024047431
1480,0.00000000000068700601
1490,0.00000000000034816594
1500,0.00000000000094990682
1510,0.00000000000063526961
1520,0.00000000000055044858
1530,0.00000000000083311136
1540,0.00000000000013011814
1550,0.00000000000061195493
1560,0.00000000000011302070
1570,0.00000000000020849988
1580,0.00000000000014321877
1590,0.00000000000072697404
1600,0.00000000000165178982
1610,0.00000000000126521016
1620,0.00000000000278510548
1630,0.00000000000293653990
1640,0.00000000000294408942
1650,0.00000000000240674147
1660,0.00000000000262101452
1670,0.00000000000284883228
1680,0.00000000000271982437
1690,0.00000000000171596071
1700,0.00000000000121835875
1710,0.00000000000105004894
1720,0.00000000000115263354
1730,0.00000000000086974872
1740,0.00000000000071942452
1750,0.00000000000085598195
1760,0.00000000000139910306
1770,0.00000000000212851958
1780,0.00000000000219024798
1790,0.00000000000212030393
1800,0.00000000000237077025
1810,0.00000000000210143014
1820,0.00000000000225752750
1830,0.00000000000291100477
1840,0.00000000000306732417
1850,0.00000000000287192492
1860,0.00000000000269717582
1870,0.00000000000254107846
1880,0.00000000000276401124
1890,0.00000000000255506727
1900,0.00000000000301891845
1910,0.00000000000315925064
1920,0.00000000000300048875
1930,0.00000000000267297295
1940,0.00000000000250310883
1950,0.00000000000251487720
1960,0.00000000000237143638
1970,0.00000000000287880830
1980,0.00000000000323341354
1990,0.00000000000286748403
2000,0.00000000000259214872
2010,0.00000000000275157674
2020,0.00000000000306599190
2030,0.00000000000309330339
2040,0.00000000000305577785
2050,0.00000000000289146485
2060,0.00000000000326227934
2070,0.00000000000360844687
2080,0.00000000000425348645
2090,0.00000000000418776125
2100,0.00000000000259636757
2110,0.00000000000149324997
2120,0.00000000000127942101
2130,0.00000000000088773433
2140,0.00000000000269406719
2150,0.00000000000336308759
2160,0.00000000000326827454
2170,0.00000000000332334160
2180,0.00000000000707656156
2190,0.00000000000561661828
2200,0.00000000000573607828
2210,0.00000000000563726843
2220,0.00000000000601985128
2230,0.00000000000547228929
2240,0.00000000000538014078
2250,0.00000000000535727018
2260,0.00000000000647837339
2270,0.00000000000583999515
2280,0.00000000000428856950
2290,0.00000000000315125703
2300,0.00000000000287392332
2310,0.00000000000281374923
2320,0.00000000000230349073
2330,0.00000000000292188496
2340,0.00000000000248467913
2350,0.00000000000273536749
2360,0.00000000000149213975
2370,0.00000000000131628042
2380,0.00000000000131850086
2390,0.00000000000375810494
2400,0.00000000000301469960
2410,0.00000000000313393755
2420,0.00000000000251043630
2430,0.00000000000294098079
2440,0.00000000000365707464
2450,0.00000000000380562248
2460,0.00000000000317079696
2470,0.00000000000278976842
2480,0.00000000000267519340
2490,0.00000000000362487818
2500,0.00000000000426525482
2510,0.00000000000380895315
2520,0.00000000000440492087
2530,0.00000000000454880578
2540,0.00000000000438094006
2550,0.00000000000399724698
2560,0.00000000000392996746
2570,0.00000000000417443857
2580,0.00000000000490096852
2590,0.00000000000479927209
2600,0.00000000000441380266
2610,0.00000000000260302890
2620,0.00000000000262723177
2630,0.00000000000213162821
2640,0.00000000000190603089
2650,0.00000000000169353420
2660,0.00000000000315747428
2670,0.00000000000269850808
2680,0.00000000000262390110
2690,0.00000000000312327941
2700,0.00000000000217270646
2710,0.00000000000237787567
2720,0.00000000000324340554
2730,0.00000000000410693701
2740,0.00000000000387556653
2750,0.00000000000447819559
2760,0.00000000000481215068
2770,0.00000000000573696646
2780,0.00000000000513034060
2790,0.00000000000577538017
2800,0.00000000000442024195
2810,0.00000000000471334083
2820,0.00000000000494426722
2830,0.00000000000421196411
2840,0.00000000000438404868
2850,0.00000000000525579580
2860,0.00000000000517053067
2870,0.00000000000521160892
2880,0.00000000000609068351
2890,0.00000000000645972165
2900,0.00000000000654942767
2910,0.00000000000626942942
2920,0.00000000000553002089
2930,0.00000000000566324765
2940,0.00000000000567879077
2950,0.00000000000553446178
2960,0.00000000000378008735
2970,0.00000000000577737858
2980,0.00000000000442734738
2990,0.00000000000283395529
3000,0.00000000000210875761
3010,0.00000000000306621395
3020,0.00000000000234323672
3030,0.00000000000323896465
3040,0.00000000000353783669
3050,0.00000000000266009437
3060,0.00000000000198308037
3070,0.00000000000142663659
3080,0.00000000000202726724
3090,0.00000000000081024076
3100,0.00000000000077338136
3110,0.00000000000125788269
3120,0.00000000000119992905
3130,0.00000000000000022204
3140,0.00000000000068944850
3150,0.00000000000201527683
3160,0.00000000000092881258
3170,0.00000000000016919799
3180,0.00000000000045830006
3190,0.00000000000061528560
3200,0.00000000000062594374
3210,0.00000000000038391512
3220,0.00000000000061750605
3230,0.00000000000112643228
3240,0.00000000000041588955
3250,0.00000000000065103478
3260,0.00000000000011235457
3270,0.00000000000055355720
3280,0.00000000000049071858
3290,0.00000000000085464968
3300,0.00000000000127986510
3310,0.00000000000137045930
3320,0.00000000000164135372
3330,0.00000000000235389486
3340,0.00000000000215427676
3350,0.00000000000216116014
3360,0.00000000000138777878
3370,0.00000000000202149408
3380,0.00000000000324895666
3390,0.00000000000238231657
3400,0.00000000000395594668
3410,0.00000000000418753920
3420,0.00000000000449240645
3430,0.00000000000436917169
3440,0.00000000000425437463
3450,0.00000000000486921614
3460,0.00000000000546873657
3470,0.00000000000744870832
3480,0.00000000000644351239
3490,0.00000000000705924208
3500,0.00000000000732613969
3510,0.00000000000615130169
3520,0.00000000000618283202
3530,0.00000000000626254604
3540,0.00000000000671396272
3550,0.00000000000504329911
3560,0.00000000000686761759
3570,0.00000000000713207271
3580,0.00000000000730127070
3590,0.00000000000804045719
3600,0.00000000000781730236
3610,0.00000000000703370695
3620,0.00000000000736144479
3630,0.00000000000564237546
3640,0.00000000000564148728
3650,0.00000000000504862818
3660,0.00000000000279642975
3670,0.00000000000263589151
3680,0.00000000000297406544
3690,0.00000000000404676292
3700,0.00000000000348121532
3710,0.00000000000437716530
3720,0.00000000000595057337
3730,0.00000000000465605332
3740,0.00000000000485433915
3750,0.00000000000647171206
3760,0.00000000000490829599
3770,0.00000000000384670074
3780,0.00000000000473798778
3790,0.00000000000387889720
3800,0.00000000000251842991
3810,0.00000000000239630538
3820,0.00000000000224642527
3830,0.00000000000352406992
3840,0.00000000000280087065
3850,0.00000000000267341704
3860,0.00000000000304245518
3870,0.00000000000363864494
3880,0.00000000000302402547
3890,0.00000000000276623169
3900,0.00000000000403721501
3910,0.00000000000557620616
3920,0.00000000000679567513
3930,0.00000000000772315545
3940,0.00000000000718314297
3950,0.00000000000913580323
3960,0.00000000000941180467
3970,0.00000000000987721016
3980,0.00000000000869637695
3990,0.00000000000898126018
4000,0.00000000000998112704
4010,0.00000000000977151693
4020,0.00000000000989608395
4030,0.00000000000912558917
4040,0.00000000000795852273
4050,0.00000000000923416899
4060,0.00000000000763322738
4070,0.00000000000878519479
4080,0.00000000000971445147
4090,0.00000000000983058079
4100,0.00000000000970179492
4110,0.00000000000832245384
4120,0.00000000000512945242
4130,0.00000000000704614145
4140,0.00000000000784394771
4150,0.00000000000792499399
4160,0.00000000000971134284
4170,0.00000000001036792874
4180,0.00000000000934585742
4190,0.00000000000799582622
4200,0.00000000000964117675
4210,0.00000000000769495578
4220,0.00000000000836331004
4230,0.00000000000729194483
4240,0.00000000000770472575
4250,0.00000000000636357633
4260,0.00000000000649591492
4270,0.00000000000901234642
4280,0.00000000000886068996
4290,0.00000000001050648457
4300,0.00000000000935318489
4310,0.00000000000965161284
4320,0.00000000000724198479
4330,0.00000000000897526498
4340,0.00000000000954991641
4350,0.00000000001060040944
4360,0.00000000000992494975
4370,0.00000000001046163156
4380,0.00000000000989719418
4390,0.00000000000887845353
4400,0.00000000000567879077
4410,0.00000000000529354338
4420,0.00000000000423350244
4430,0.00000000000507593967
4440,0.00000000000863797922
4450,0.00000000000741651185
4460,0.00000000000979483161
4470,0.00000000001160671559
4480,0.00000000000954969437
4490,0.00000000000830713276
4500,0.00000000000829669666
4510,0.00000000001208921852
4520,0.00000000001360711543
4530,0.00000000001359845569
4540,0.00000000001486655243
4550,0.00000000001144107031
4560,0.00000000001100652902
4570,0.00000000001042210762
4580,0.00000000001057642862
4590,0.00000000000644329035
4600,0.00000000000698130442
4610,0.00000000000933364497
4620,0.00000000000848432435
4630,0.00000000000781352760
4640,0.00000000000776689824
4650,0.00000000000814104339
4660,0.00000000000918043419
4670,0.00000000000783861864
4680,0.00000000000843436432
4690,0.00000000000838040748
4700,0.00000000000666733335
4710,0.00000000000664246436
4720,0.00000000000809263767
4730,0.00000000000658695321
4740,0.00000000000668332056
4750,0.00000000000768141106
4760,0.00000000000849964543
4770,0.00000000000741540163
4780,0.00000000000606603656
4790,0.00000000000723443527
4800,0.00000000000637601083
4810,0.00000000000317457172
4820,0.00000000000146549439
4830,0.00000000000243605136
4840,0.00000000000508593168
4850,0.00000000000012367884
4860,0.00000000000134270373
4870,0.00000000000070032868
4880,0.00000000000072075679
4890,0.00000000000037969627
4900,0.00000000000154676272
4910,0.00000000000187760918
4920,0.00000000000109801057
4930,0.00000000000248667753
4940,0.00000000000335442785
4950,0.00000000000489608354
4960,0.00000000000469646544
4970,0.00000000000446864767
4980,0.00000000000353739260
4990,0.00000000000491984231
5000,0.00000000000572875081
5010,0.00000000000591215965
5020,0.00000000000577582426
5030,0.00000000000881694717
5040,0.00000000000800071120
5050,0.00000000000689248658
5060,0.00000000000663513688
5070,0.00000000000744382334
5080,0.00000000000653410659
5090,0.00000000000432676117
5100,0.00000000000456479299
5110,0.00000000000559374769
5120,0.00000000000579447601
5130,0.00000000000534017275
5140,0.00000000000491628960
5150,0.00000000000599631456
5160,0.00000000000478195261
5170,0.00000000000402033962
5180,0.00000000000399791311
5190,0.00000000000365707464
5200,0.00000000000278421730
5210,0.00000000000403299616
5220,0.00000000000410516066
5230,0.00000000000584665649
5240,0.00000000000366906505
5250,0.00000000000312705417
5260,0.00000000000344235751
5270,0.00000000000374544840
5280,0.00000000000577982107
5290,0.00000000000448108217
5300,0.00000000000508859621
5310,0.00000000000788635823
5320,0.00000000000538435962
5330,0.00000000000664446276
5340,0.00000000000733280103
5350,0.00000000000596211969
5360,0.00000000000736144479
5370,0.00000000000621991347
5380,0.00000000000427879954
5390,0.00000000000353139740
5400,0.00000000000063860028
5410,0.00000000000022626345
5420,0.00000000000199618100
5430,0.00000000000162980740
5440,0.00000000000274269496
5450,0.00000000000182054372
5460,0.00000000000154454227
5470,0.00000000000152011737
5480,0.00000000000184430249
5490,0.00000000000076672002
5500,0.00000000000174438242
5510,0.00000000000091926466
5520,0.00000000000178057569
5530,0.00000000000388666876
5540,0.00000000000298316927
5550,0.00000000000291255908
5560,0.00000000000309707815
5570,0.00000000000147526436
5580,0.00000000000211120010
5590,0.00000000000204325445
5600,0.00000000000185740312
5610,0.00000000000049094062
5620,0.00000000000099809050
5630,0.00000000000191868743
5640,0.00000000000369215769
5650,0.00000000000329536398
5660,0.00000000000529065680
5670,0.00000000000610000939
5680,0.00000000000493693975
5690,0.00000000000568323166
5700,0.00000000000643263220
5710,0.00000000000650657306
5720,0.00000000000816968715
5730,0.00000000000957944835
5740,0.00000000001109135006
5750,0.00000000001172484332
5760,0.00000000001571476282
5770,0.00000000001535416239
5780,0.00000000001462385768
5790,0.00000000001315858533
5800,0.00000000001548716710
5810,0.00000000001571054398
5820,0.00000000001908118108
5830,0.00000000001954081341
5840,0.00000000002306443925
5850,0.00000000001836308883
5860,0.00000000001790345650
5870,0.00000000001838529329
5880,0.00000000001860023247
5890,0.00000000001916866665
5900,0.00000000001920508197
5910,0.00000000002416333800
5920,0.00000000002462940962
5930,0.00000000002063860194
5940,0.00000000002274158639
5950,0.00000000002428701684
5960,0.00000000002484124018
5970,0.00000000002477862360
5980,0.00000000002549493949
5990,0.00000000002570477164
6000,0.00000000002599653826
6010,0.00000000002406408406
6020,0.00000000002731881388
6030,0.00000000002552869027
6040,0.00000000002548028455
6050,0.00000000002441868929
6060,0.00000000002139621813
6070,0.00000000001920508197
6080,0.00000000001566258234
6090,0.00000000001456323950
6100,0.00000000001295208385
6110,0.00000000001901101498
6120,0.00000000001919686632
6130,0.00000000001957767282
6140,0.00000000001952171758
6150,0.00000000001929101323
6160,0.00000000001810307459
6170,0.00000000001723554632
6180,0.00000000001723132748
6190,0.00000000001718691856
6200,0.00000000001923017301
6210,0.00000000001960342999
6220,0.00000000001728905907
6230,0.00000000001661559779
6240,0.00000000001320632492
6250,0.00000000001143662942
6260,0.00000000001617528333
6270,0.00000000001362310265
6280,0.00000000001643041259
6290,0.00000000001801425675
6300,0.00000000001830802177
6310,0.00000000002144862066
6320,0.00000000002464184412
6330,0.00000000001793387661
6340,0.00000000001975442032
6350,0.00000000001873612376
6360,0.00000000001905875457
6370,0.00000000002044675540
6380,0.00000000001604250066
6390,0.00000000001459188326
6400,0.00000000001484390388
6410,0.00000000001407385319
6420,0.00000000001271271977
6430,0.00000000001429723007
6440,0.00000000001653766013
6450,0.00000000001603006616
6460,0.00000000002008926359
6470,0.00000000001971933727
6480,0.00000000002068190064
6490,0.00000000001771671698
6500,0.00000000001869482347
6510,0.00000000001921285353
6520,0.00000000002096189888
6530,0.00000000002343725214
6540,0.00000000002398525822
6550,0.00000000002702837953
6560,0.00000000002323030657
6570,0.00000000002821942680
6580,0.00000000002574385150
6590,0.00000000002551270306
6600,0.00000000002853917103
6610,0.00000000003070677046
6620,0.00000000002918021380
6630,0.00000000002959898993
6640,0.00000000003290523409
6650,0.00000000003247557778
6660,0.00000000003449884822
6670,0.00000000003136180204
6680,0.00000000003617062205
6690,0.00000000003290656636
6700,0.00000000003512745650
6710,0.00000000003341593668
6720,0.00000000003358069378
6730,0.00000000003671862814
6740,0.00000000003673639171
6750,0.00000000003292344175
6760,0.00000000003517430791
6770,0.00000000003085176559
6780,0.00000000002666666887
6790,0.00000000002543387723
6800,0.00000000002130562393
6810,0.00000000001954236772
6820,0.00000000001814970396
6830,0.00000000001750821710
6840,0.00000000001910582803
6850,0.00000000002037570113
6860,0.00000000001936251159
6870,0.00000000002061351090
6880,0.00000000001860001042
6890,0.00000000001906674818
6900,0.00000000001722488818
6910,0.00000000001761346624
6920,0.00000000001338440470
6930,0.00000000001121303050
6940,0.00000000000779531995
6950,0.00000000000887911966
6960,0.00000000001164934815
6970,0.00000000001173128261
6980,0.00000000001253153137
6990,0.00000000001357158830
7000,0.00000000001595767962
7010,0.00000000001305755504
7020,0.00000000001200528565
7030,0.00000000001103250824
7040,0.00000000001237299152
7050,0.00000000001178346309
7060,0.00000000001491784474
7070,0.00000000001421995854
7080,0.00000000001450084497
7090,0.00000000001420197293
7100,0.00000000001331512678
7110,0.00000000001386735171
7120,0.00000000001255617832
7130,0.00000000001422950646
7140,0.00000000001461786248
7150,0.00000000001860511745
7160,0.00000000001556754725
7170,0.00000000001428168694
7180,0.00000000001618216672
7190,0.00000000001313815723
7200,0.00000000001566857755
7210,0.00000000001565303442
7220,0.00000000001586131226
7230,0.00000000001562816543
7240,0.00000000001520894521
7250,0.00000000001760480650
7260,0.00000000001814060013
7270,0.00000000001853317499
7280,0.00000000001650235504
7290,0.00000000001825117835
7300,0.00000000001985833720
7310,0.00000000002286681955
7320,0.00000000002302669166
7330,0.00000000002285727163
7340,0.00000000002232791729
7350,0.00000000002008193611
7360,0.00000000001646838221
7370,0.00000000001954369999
7380,0.00000000001987365827
7390,0.00000000002078226480
7400,0.00000000002191424819
7410,0.00000000002044187042
7420,0.00000000001981148579
7430,0.00000000001954614248
7440,0.00000000002020938972
7450,0.00000000001976485642
7460,0.00000000002259681331
7470,0.00000000002353250927
7480,0.00000000002580091696
7490,0.00000000002550049061
7500,0.00000000002685363043
7510,0.00000000002491851170
7520,0.00000000002388644837
7530,0.00000000002468114602
7540,0.00000000002422706480
7550,0.00000000002369238139
7560,0.00000000002725775161
7570,0.00000000002802180710
7580,0.00000000002832423185
7590,0.00000000002983724379
7600,0.00000000002954991807
7610,0.00000000002984568148
7620,0.00000000002583444569
7630,0.00000000002729638737
7640,0.00000000002640820895
7650,0.00000000002770561558
7660,0.00000000003127142989
7670,0.00000000003192179854
7680,0.00000000003034705820
7690,0.00000000002785793818
7700,0.00000000002729994009
7710,0.00000000002808975275
7720,0.00000000002642241981
7730,0.00000000002376676633
7740,0.00000000002353650608
7750,0.00000000002379607622
7760,0.00000000002307309899
7770,0.00000000002197597659
7780,0.00000000002034261648
7790,0.00000000002159183943
7800,0.00000000002484346062
7810,0.00000000002590549997
7820,0.00000000002516897801
7830,0.00000000002568656399
7840,0.00000000002523758980
7850,0.00000000002862377002
7860,0.00000000002539612964
7870,0.00000000002594235937
7880,0.00000000002157718448
7890,0.00000000002169886493
7900,0.00000000002029820756
7910,0.00000000001958122553
7920,0.00000000002121369747
7930,0.00000000002168332180
7940,0.00000000002228728313
7950,0.00000000001982303210
7960,0.00000000001874878031
7970,0.00000000001791766735
7980,0.00000000001664446359
7990,0.00000000001767519464
8000,0.00000000001808864170
8010,0.00000000001621547341
8020,0.00000000001991984355
8030,0.00000000001826916396
8040,0.00000000001911071301
8050,0.00000000001903521785
8060,0.00000000001934852278
8070,0.00000000001929922888
8080,0.00000000001952127349
8090,0.00000000001782396453
8100,0.00000000001919153725
8110,0.00000000002160982504
8120,0.00000000002124345144
8130,0.00000000002227085183
8140,0.00000000002281108635
8150,0.00000000002173639047
8160,0.00000000002255995390
8170,0.00000000002534905619
8180,0.00000000002197553250
8190,0.00000000002263789156
8200,0.00000000002274092026
8210,0.00000000002149791456
8220,0.00000000002251421272
8230,0.00000000002472444471
8240,0.00000000002578182112
8250,0.00000000002444422442
8260,0.00000000002325384330
8270,0.00000000002858580039
8280,0.00000000002569011670
8290,0.00000000002416133960
8300,0.00000000001969069352
8310,0.00000000002250821751
8320,0.00000000001898392554
8330,0.00000000001670463767
8340,0.00000000002205258198
8350,0.00000000001956079743
8360,0.00000000002149991296
8370,0.00000000002410960320
8380,0.00000000001885847034
8390,0.00000000002136069099
8400,0.00000000001973754493
8410,0.00000000002214717298
8420,0.00000000002394506815
8430,0.00000000002264322063
8440,0.00000000001994648891
8450,0.00000000002254663123
8460,0.00000000002058042625
8470,0.00000000001888178502
8480,0.00000000002008504474
8490,0.00000000002077604755
8500,0.00000000002394640042
8510,0.00000000002824984691
8520,0.00000000002021671719
8530,0.00000000001740163569
8540,0.00000000001928168736
8550,0.00000000001829469909
8560,0.00000000001005817651
8570,0.00000000001216382550
8580,0.00000000001284772289
8590,0.00000000000917954601
8600,0.00000000000646660503
8610,0.00000000000481747975
8620,0.00000000000232036612
8630,0.00000000000052269300
8640,0.00000000000690358881
8650,0.00000000001219224721
8660,0.00000000001154698559
8670,0.00000000001222133506
8680,0.00000000001527844518
8690,0.00000000000883315643
8700,0.00000000000558930680
8710,0.00000000000141620049
8720,0.00000000000235145237
8730,0.00000000000233524311
8740,0.00000000000128941302
8750,0.00000000000315902859
8760,0.00000000000244648746
8770,0.00000000000524913446
8780,0.00000000000685451695
8790,0.00000000000794231347
8800,0.00000000000984123893
8810,0.00000000000825961521
8820,0.00000000000590483218
8830,0.00000000000122679644
8840,0.00000000000022271074
8850,0.00000000000015143442
8860,0.00000000000215893969
8870,0.00000000000443556303
8880,0.00000000000984079485
8890,0.00000000001308952946
8900,0.00000000001347699730
8910,0.00000000001507372005
8920,0.00000000001141753359
8930,0.00000000000863065175
8940,0.00000000001104605296
8950,0.00000000000862976357
8960,0.00000000000750688400
8970,0.00000000000645905551
8980,0.00000000000144595447
8990,0.00000000000139932510
9000,0.00000000000345723450
9010,0.00000000000307820436
9020,0.00000000001072519851
9030,0.00000000000612554452
9040,0.00000000000668909372
9050,0.00000000000947508738
9060,0.00000000001286748486
9070,0.00000000001022182339
9080,0.00000000000647371046
9090,0.00000000000512767606
9100,0.00000000000851341220
9110,0.00000000000922351084
9120,0.00000000000682276458
9130,0.00000000000642397247
9140,0.00000000000893374263
9150,0.00000000000991096094
9160,0.00000000000586131144
9170,0.00000000001025846075
9180,0.00000000000993694016
9190,0.00000000000890620910
9200,0.00000000000481215068
9210,0.00000000000177746706
9220,0.00000000000170485848
9230,0.00000000000430899760
9240,0.00000000000268940425
9250,0.00000000000027000624
9260,0.00000000000253641552
9270,0.00000000000155919722
9280,0.00000000000083799634
9290,0.00000000000263300493
9300,0.00000000000328914673
9310,0.00000000000427990976
9320,0.00000000000538635803
9330,0.00000000000810751466
9340,0.00000000000510946840
9350,0.00000000000588351590
9360,0.00000000000659583499
9370,0.00000000000756972263
9380,0.00000000001230682223
9390,0.00000000001115041393
9400,0.00000000001172928421
9410,0.00000000000863464855
9420,0.00000000000750977058
9430,0.00000000000971422942
9440,0.00000000001057176569
9450,0.00000000000999955674
9460,0.00000000001771138791
9470,0.00000000001625322099
9480,0.00000000001962585650
9490,0.00000000002237232621
9500,0.00000000001659716808
9510,0.00000000001580913178
9520,0.00000000001414535156
9530,0.00000000001088773516
9540,0.00000000001104583092
9550,0.00000000001164335295
9560,0.00000000001234345959
9570,0.00000000001173083852
9580,0.00000000001193600774
9590,0.00000000001345079603
9600,0.00000000001328026578
9610,0.00000000001371791569
9620,0.00000000001290834106
9630,0.00000000001605493516
9640,0.00000000001661648596
9650,0.00000000001661715210
9660,0.00000000002102007457
9670,0.00000000001696420782
9680,0.00000000001851940823
9690,0.00000000001969469032
9700,0.00000000002014632905
9710,0.00000000001680056094
9720,0.00000000001591837773
9730,0.00000000001368882785
9740,0.00000000001453459575
9750,0.00000000001334754529
9760,0.00000000001211586387
9770,0.00000000000630850927
9780,0.00000000000345168338
9790,0.00000000000211186624
9800,0.00000000000324673621
9810,0.00000000000264122058
9820,0.00000000000553002089
9830,0.00000000000721267490
9840,0.00000000001060462829
9850,0.00000000001159916607
9860,0.00000000001294164775
9870,0.00000000000655586696
9880,0.00000000000369682063
9890,0.00000000000286637380
9900,0.00000000000208744133
9910,0.00000000000086886054
9920,0.00000000000153743684
9930,0.00000000000004085621
9940,0.00000000000038302694
9950,0.00000000000001598721
9960,0.00000000000254374299
9970,0.00000000000732502947
9980,0.00000000001334266031
9990,0.00000000001351629919
10000,0.00000000001129807359
10010,0.00000000001224664814
10020,0.00000000001448330345
10030,0.00000000001175348707
10040,0.00000000000924038623
10050,0.00000000000728861416
10060,0.00000000000294275715
10070,0.00000000000178945747
10080,0.00000000000403899136
10090,0.00000000000704658554
10100,0.00000000000690980606
10110,0.00000000001055666665
10120,0.00000000001068745092
10130,0.00000000000839417424
10140,0.00000000000712563342
10150,0.00000000000274558154
10160,0.00000000000370681263
10170,0.00000000000210675921
10180,0.00000000000228728148
10190,0.00000000000090105701
10200,0.00000000000009103829
10210,0.00000000000165489844
10220,0.00000000000514566167
10230,0.00000000000822675261
10240,0.00000000001119215831
10250,0.00000000000985900250
10260,0.00000000000803801470
10270,0.00000000001261413196
10280,0.00000000000995359350
10290,0.00000000000796052113
10300,0.00000000001102895553
10310,0.00000000001165290087
10320,0.00000000001533395633
10330,0.00000000001462430177
10340,0.00000000001250533010
10350,0.00000000000749822426
10360,0.00000000000649214016
10370,0.00000000000550093304
10380,0.00000000000473909800
10390,0.00000000000386046750
10400,0.00000000000153144164
10410,0.00000000000293698399
10420,0.00000000000029021230
10430,0.00000000000016342483
10440,0.00000000000168287606
10450,0.00000000000370481423
10460,0.00000000000359556829
10470,0.00000000000170929937
10480,0.00000000000001487699
10490,0.00000000000339905881
10500,0.00000000000414690504
10510,0.00000000000825250979
10520,0.00000000000900390873
10530,0.00000000000444244641
10540,0.00000000000515387732
10550,0.00000000000092148511
10560,0.00000000000183653093
10570,0.00000000000053046456
10580,0.00000000000122835075
10590,0.00000000000108868470
10600,0.00000000000001221245
10610,0.00000000000386757293
10620,0.00000000000282618373
10630,0.00000000000175304216
10640,0.00000000000484434715
10650,0.00000000000160871316
10660,0.00000000000243560727
10670,0.00000000000052824412
10680,0.00000000000080757623
10690,0.00000000000011390888
10700,0.00000000000409894341
10710,0.00000000000599853500
10720,0.00000000000444355663
10730,0.00000000000249400500
10740,0.00000000000425837143
10750,0.00000000000749245110
10760,0.00000000000904387676
10770,0.00000000000952637969
10780,0.00000000001290167972
10790,0.00000000001276645456
10800,0.00000000001152677953
10810,0.00000000000705657754
10820,0.00000000000655320243
10830,0.00000000000980282522
